Date,Open,High,Low,Close,Volume
2003-10-09,13800.0,13800.0,13380.0,13800.0,1770465
2003-10-10,13767.0,13860.0,13630.0,13767.0,1400089
2003-10-13,14215.0,14250.0,13750.0,14215.0,3088774
2003-10-14,14225.0,14490.0,13948.0,13948.0,1868759
2003-10-15,14010.0,14220.0,13900.0,14010.0,2602299
2003-10-16,14007.0,14080.0,13870.0,14007.0,1762213
2003-10-17,14100.0,14550.0,14011.0,14359.0,1409670
2003-10-20,14282.0,14500.0,14200.0,14282.0,470842
2003-10-21,14100.0,14400.0,14100.0,14100.0,1190466
2003-10-22,13630.0,14300.0,13600.0,13630.0,1572085
2003-10-23,13400.0,13520.0,13250.0,13485.0,2218245
2003-10-24,13480.0,13520.0,13260.0,13480.0,1026830
2003-10-27,13500.0,13750.0,13309.0,13475.0,821704
2003-10-28,13750.0,13840.0,13350.0,13750.0,1503678
2003-10-29,13790.0,13950.0,13710.0,13790.0,1189893
2003-10-30,13670.0,14300.0,13600.0,14199.0,1853063
2003-10-31,14035.0,14225.0,13995.0,14035.0,1783603
2003-11-03,14090.0,14300.0,13803.78,14090.0,1859199
2003-11-04,14161.0,14505.0,14161.0,14440.0,2468837
2003-11-05,14430.0,14475.0,14250.0,14430.0,1898014
2003-11-06,14450.0,14735.0,14350.0,14700.0,1596168
2003-11-07,14820.0,14990.0,14700.0,14820.0,1983504
2003-11-10,14780.0,14800.0,14500.0,14500.0,980544
2003-11-11,14155.0,14500.0,14155.0,14155.0,954730
2003-11-12,14366.0,14400.0,14120.0,14366.0,1093314
2003-11-13,14590.0,14700.0,14391.0,14590.0,1589483
2003-11-14,14460.0,14640.0,14300.0,14640.0,1291186
2003-11-17,14500.0,14555.0,14015.0,14050.0,2029683
2003-11-18,13910.0,14230.0,13870.0,13910.0,1932811
2003-11-19,13800.0,13895.0,13555.0,13800.0,1922602
2003-11-20,13432.0,13960.0,13360.0,13432.0,1385290
2003-11-21,13432.0,13700.0,13400.0,13700.0,1618751
2003-11-24,13677.0,13801.0,13621.0,13621.0,1263838
2003-11-25,13565.0,13745.0,13555.0,13565.0,1049038
2003-11-26,13425.0,13700.0,13421.0,13425.0,1345771
2003-11-27,13590.0,13630.0,13400.0,13590.0,869051
2003-11-28,13625.0,13650.0,13460.0,13625.0,1126108
2003-12-01,13925.0,13927.06,13525.0,13925.0,1725583
2003-12-02,13929.0,14099.0,13850.0,13850.0,1509468
2003-12-03,13275.0,13900.0,13150.0,13275.0,1994332
2003-12-04,13199.0,13300.0,12910.0,13060.0,2370676
2003-12-05,13350.0,13590.0,13201.0,13490.0,1608058
2003-12-08,13450.0,13645.0,13250.0,13450.0,1499577
2003-12-09,13600.0,13749.0,13510.0,13600.0,1531658
