Date,Open,High,Low,Close,Volume
2016-02-08,20000.0,20000.0,19199.0,19660.0,203313
2016-02-09,19400.0,19700.0,19100.0,19250.0,479392
2016-02-10,19150.0,19588.0,19150.0,19250.0,275645
2016-02-11,19250.0,19500.0,18900.0,19000.0,453439
2016-02-12,19028.0,19675.0,18900.0,19650.0,298393
2016-02-15,19900.0,20870.0,19900.0,20451.0,13471768
2016-02-16,20715.0,20715.0,19850.0,19850.0,2109890
2016-02-17,19800.0,20730.0,19500.0,19564.0,5157283
2016-02-18,19564.0,19900.0,18710.0,18820.0,4186190
2016-02-19,18605.0,18790.0,17506.0,18200.0,5099666
2016-02-22,18250.0,18800.0,18074.0,18222.0,1916922
2016-02-23,18150.0,18299.0,17457.0,17490.0,2284754
2016-02-24,17485.0,17849.0,17009.0,17206.0,2433328
2016-02-25,17505.0,18251.0,17250.0,17600.0,1791807
2016-02-26,17800.0,18744.0,17750.0,18600.0,1274358
2016-02-29,18200.0,18792.0,17801.0,18445.0,2595018
2016-03-01,18445.0,19334.0,18445.0,18850.0,2343344
2016-03-02,18850.0,19598.0,18850.0,19518.0,2009938
2016-03-03,19700.0,19888.0,19330.0,19401.0,1931494
2016-03-04,19400.0,19659.0,19253.0,19573.0,525698
2016-03-07,19574.0,20001.0,19456.0,19774.0,573346
2016-03-08,19700.0,20100.0,19344.0,19922.0,802133
2016-03-09,19922.0,20500.0,19651.0,20275.0,870638
2016-03-10,20400.0,20593.0,20227.0,20500.0,731343
2016-03-11,20600.0,20700.0,20004.0,20004.0,1157949
2016-03-14,20130.0,20600.0,19930.0,19999.0,1172900
2016-03-15,19800.0,20160.0,19170.0,19400.0,1397077
2016-03-16,19300.0,19800.0,19250.0,19274.0,521322
2016-03-17,19650.0,19848.0,18863.0,19145.0,3402608
2016-03-18,19600.0,19600.0,18590.0,18706.0,3469166
2016-03-22,18948.0,19099.0,18650.0,18700.0,649303
2016-03-23,18700.0,19200.0,18675.0,19200.0,718094
2016-03-24,19200.0,19347.0,18832.0,18995.0,510019
2016-03-29,19100.0,19390.0,19011.0,19348.0,479103
2016-03-30,19335.0,19649.0,19285.0,19340.0,492466
2016-03-31,19339.0,19526.0,18970.0,18976.0,1387901
2016-04-01,18949.0,19031.0,18665.0,19031.0,682804
2016-04-04,19066.0,19514.0,18901.0,19450.0,773907
2016-04-05,19555.0,19654.0,19264.0,19470.0,906246
2016-04-06,19645.0,19799.0,19437.0,19561.0,633995
2016-04-07,19544.0,19920.0,19465.0,19613.0,738863
2016-04-08,19770.0,19770.0,19371.0,19371.0,416575
2016-04-11,19252.0,19783.0,19250.0,19690.0,913796
2016-04-12,19690.0,19792.0,19523.0,19582.0,564873
2016-04-13,19742.0,19849.0,19534.0,19580.0,812577
2016-04-14,19580.0,19977.0,19580.0,19710.0,757631
2016-04-15,19723.0,19816.0,19464.0,19464.0,395772
2016-04-18,19500.0,19550.0,19226.0,19226.0,653868
2016-04-19,19243.0,19361.0,18500.0,18500.0,1720854
2016-04-20,18500.0,18916.0,18495.0,18800.0,1154182
2016-04-21,18800.0,18940.0,18564.0,18683.0,1082964
2016-04-22,18635.0,18893.0,18631.0,18813.0,781540
2016-04-25,18800.0,19333.0,18800.0,19050.0,697600
2016-04-26,19050.0,19309.0,19050.0,19079.0,333812
2016-04-28,19085.0,19093.0,18846.0,18950.0,631439
2016-04-29,18880.0,19027.0,18795.0,18795.0,365813
2016-05-03,18800.0,19041.0,18751.0,18856.0,787620
2016-05-04,18800.0,19100.0,18800.0,18850.0,547008
2016-05-05,18850.0,19162.0,18677.0,18930.0,640415
2016-05-06,18999.0,19020.0,18573.0,18650.0,767603
2016-05-09,18650.0,18973.0,18650.0,18866.0,438754
2016-05-10,18866.0,19197.0,18865.0,19087.0,769664
2016-05-11,18810.0,19250.0,18810.0,19003.0,501986
2016-05-12,19003.0,19120.0,18800.0,18966.0,958400
2016-05-13,18954.0,19065.0,18119.0,18119.0,1927569
2016-05-16,18151.0,18469.0,18151.0,18387.0,846288
2016-05-17,18387.0,18800.0,18387.0,18653.0,979511
2016-05-18,18653.0,19008.0,18653.0,18925.0,983772
2016-05-19,18800.0,19300.0,18800.0,19003.0,819530
2016-05-20,19199.0,19297.0,19078.0,19290.0,694020
2016-05-23,19300.0,19380.0,19110.0,19300.0,402965
2016-05-24,19300.0,19760.0,19225.0,19669.0,781040
2016-05-25,19600.0,19870.0,19484.0,19799.0,966689
2016-05-26,19850.0,20000.0,19812.0,19865.0,694938
2016-05-27,19818.0,19925.0,19660.0,19848.0,483321
2016-05-30,19800.0,20002.0,19500.0,19864.0,231357
2016-05-31,19864.0,20300.0,19864.0,20012.0,584302
2016-06-01,20012.0,20167.0,19732.0,19913.0,585156
2016-06-02,19913.0,20005.0,19750.0,19852.0,631494
2016-06-03,19850.0,20166.0,19798.0,19837.0,718372
2016-06-06,19837.0,19901.0,19330.0,19881.0,1147267
2016-06-07,19772.0,20000.0,19553.0,19681.0,410571
2016-06-08,19600.0,19749.0,19526.0,19562.0,480038
2016-06-09,19562.0,19562.0,19227.0,19280.0,396516
2016-06-10,19279.0,19279.0,18880.0,19042.0,406953
2016-06-13,19042.0,19121.0,18803.0,18803.0,657202
2016-06-14,18801.0,18900.0,18671.0,18760.0,1498254
2016-06-15,18790.0,19308.0,18772.0,19250.0,4095430
2016-06-17,19100.0,19101.0,18523.0,18788.0,2434494
2016-06-20,18941.0,19675.0,18788.0,19675.0,1082852
2016-06-21,19542.0,20139.0,19400.0,20050.0,940835
2016-06-22,20128.0,20400.0,19977.0,20378.0,772472
2016-06-23,20107.0,20429.0,20107.0,20350.0,719022
2016-06-24,19699.0,20300.0,19101.0,20300.0,1528193
2016-06-27,20050.0,20725.0,20050.0,20350.0,1806223
2016-06-28,20400.0,21220.0,20312.0,21100.0,2047287
2016-06-29,21187.0,21674.0,21169.0,21443.0,821913
2016-06-30,21600.0,21803.0,21143.0,21153.0,1312442
2016-07-01,21500.0,21500.0,20871.0,21091.0,816746
2016-07-04,21091.0,21193.0,20764.0,21000.0,1063670
2016-07-05,20750.0,21288.0,20750.0,21050.0,1091579
2016-07-06,20975.0,21515.0,20975.0,21100.0,1273177
2016-07-07,21100.0,21401.0,20796.0,20842.0,1169279
2016-07-08,20860.0,21025.0,20625.0,20954.0,756502
2016-07-11,21100.0,21210.0,20691.0,20842.0,595021
2016-07-12,20849.0,20921.0,20129.0,20239.0,804742
2016-07-13,20239.0,20557.0,20036.0,20437.0,567714
2016-07-14,20201.0,20500.0,20112.0,20177.0,745794
2016-07-15,20203.0,20341.0,20006.0,20205.0,362964
2016-07-18,20200.0,20240.0,20039.0,20088.0,749736
2016-07-19,20088.0,20375.0,19874.0,20180.0,2512183
2016-07-20,20016.0,20544.0,20016.0,20300.0,970677
2016-07-21,20300.0,20559.0,20231.0,20469.0,1097182
2016-07-22,20254.0,20669.0,20243.0,20400.0,1423514
2016-07-25,20398.0,20576.0,20360.0,20400.0,1162964
2016-07-26,20371.0,20561.0,20371.0,20400.0,940120
2016-07-27,20495.0,20572.0,19970.0,20109.0,1583579
2016-07-28,20109.0,20140.0,19901.0,20000.0,659454
2016-07-29,19900.0,19964.0,19600.0,19600.0,676700
2016-08-01,19700.0,19730.0,19250.0,19250.0,1156622
2016-08-02,19250.0,19453.0,19105.0,19315.0,792481
2016-08-04,19822.0,19822.0,19299.0,19489.0,988363
2016-08-05,19259.0,19591.0,19221.0,19420.0,1276676
2016-08-08,19463.0,19463.0,19101.0,19250.0,384297
2016-08-10,19117.0,19275.0,18840.0,18940.0,543886
2016-08-11,18950.0,19024.0,18800.0,18800.0,711027
2016-08-12,19000.0,19199.0,18947.0,19058.0,1031521
2016-08-15,19500.0,19500.0,19088.0,19247.0,680337
2016-08-16,19100.0,19337.0,19000.0,19203.0,555679
2016-08-17,19203.0,19313.0,18866.0,18866.0,1043029
2016-08-18,18950.0,19255.0,18921.0,19068.0,476619
2016-08-19,19300.0,19540.0,19121.0,19302.0,701372
2016-08-22,19302.0,19474.0,19123.0,19286.0,543618
2016-08-23,19300.0,19300.0,18876.0,19000.0,640578
2016-08-24,19500.0,19655.0,18876.0,19075.0,1917922
2016-08-25,19279.0,19465.0,19015.0,19389.0,642524
2016-08-26,19200.0,19439.0,19097.0,19419.0,683917
2016-08-29,19419.0,19526.0,19300.0,19450.0,264564
2016-08-30,19500.0,19720.0,19500.0,19699.0,661829
2016-08-31,19990.0,19990.0,19525.0,19804.0,985248
2016-09-01,19700.0,19806.0,19437.0,19587.0,1460935
2016-09-02,19450.0,19834.0,19408.0,19834.0,1069995
2016-09-05,19830.0,20000.0,19655.0,19700.0,677699
2016-09-06,19750.0,19982.0,19357.0,19369.0,1148307
2016-09-07,19360.0,19604.0,18900.0,19100.0,1713225
2016-09-08,19000.0,19000.0,17911.0,18141.0,3731858
2016-09-09,17680.0,18862.0,17640.0,18594.0,2357237
2016-09-12,18458.0,18625.0,17902.0,18359.0,781185
2016-09-13,18495.0,18495.0,17861.0,17886.0,1553225
2016-09-14,17881.0,17940.0,17687.0,17695.0,1103295
2016-09-15,17700.0,17870.0,17560.0,17580.0,3375544
2016-09-16,17555.0,17621.0,17210.0,17301.0,1078005
2016-09-19,17047.0,17273.0,16730.0,17085.0,1391288
2016-09-20,17100.0,17184.0,16959.0,17006.0,696134
2016-09-21,17100.0,17100.0,16456.0,16500.0,977381
2016-09-22,16406.0,16583.0,16236.0,16540.0,1769888
2016-09-23,16540.0,17035.0,16499.0,16980.0,3476506
2016-09-26,16980.0,17022.0,16428.0,16630.0,1038292
2016-09-27,16696.0,16833.0,16268.0,16363.0,964733
2016-09-28,16531.0,16798.0,16363.0,16760.0,1130787
2016-09-29,16750.0,16966.0,16734.0,16782.0,1358549
2016-09-30,16709.0,16784.0,16515.0,16575.0,2162496
2016-10-03,16550.0,16550.0,16110.0,16110.0,1156062
2016-10-04,16100.0,16287.0,15829.0,15860.0,2993646
2016-10-05,15800.0,15919.0,15622.0,15700.0,746344
2016-10-06,15775.0,15775.0,15575.0,15620.0,649306
2016-10-07,15526.0,15772.0,15359.0,15750.0,939260
2016-10-10,15750.0,15750.0,15571.0,15700.0,1943592
2016-10-11,15699.0,15882.0,15569.0,15714.0,1387493
2016-10-12,15712.0,15811.0,15302.0,15634.0,1369524
2016-10-13,15545.0,15654.0,15240.0,15431.0,1205941
2016-10-14,15485.0,16001.0,15350.0,15964.0,2041081
2016-10-17,15850.0,15964.0,15528.0,15550.0,737880
2016-10-18,15604.0,15610.0,15400.0,15490.0,665741
2016-10-19,15480.0,15480.0,15290.0,15315.0,596385
2016-10-20,15320.0,15405.0,15114.0,15262.0,424511
2016-10-21,15260.0,15823.0,15211.0,15800.0,1395311
2016-10-24,15820.0,15820.0,15560.0,15631.0,888187
2016-10-25,15632.0,15640.0,15278.0,15406.0,1079323
2016-10-26,15199.0,15249.0,14953.0,15100.0,1202266
2016-10-27,15064.0,15247.0,14970.0,14986.0,947692
2016-10-28,14980.0,15097.0,14866.0,14937.0,821149
2016-10-31,15000.0,15000.0,14550.0,14885.0,1408018
2016-11-01,14885.0,15300.0,14885.0,15228.0,1277230
2016-11-02,15002.0,15199.0,14854.0,15144.0,1188856
2016-11-03,15130.0,15300.0,14864.0,14966.0,1078004
2016-11-04,14950.0,15000.0,14609.0,14827.0,1082527
2016-11-07,14900.0,15117.0,14830.0,15117.0,652764
2016-11-08,15118.0,15396.0,15109.0,15381.0,720207
2016-11-09,15200.0,15565.0,14997.0,15200.0,1212966
2016-11-10,15300.0,15600.0,13550.0,13720.0,6092932
2016-11-11,13800.0,13980.0,13020.0,13806.0,4773900
2016-11-14,14199.0,14199.0,13141.0,13201.0,2982618
2016-11-15,13400.0,13450.0,13128.0,13190.0,2506497
2016-11-16,13200.0,13368.0,13186.0,13300.0,1685137
2016-11-17,13400.0,13579.0,13350.0,13500.0,1726024
2016-11-18,13515.0,13724.0,13430.0,13472.0,1534611
2016-11-21,13400.0,13500.0,13051.0,13150.0,1783827
2016-11-22,13200.0,13342.0,12948.0,13000.0,1237644
2016-11-23,12900.0,13000.0,12687.0,12720.0,1219842
2016-11-24,12720.0,12858.0,12672.0,12745.0,1129926
2016-11-25,12745.0,12996.0,12698.0,12949.0,1007915
2016-11-28,12950.0,13000.0,12476.0,12476.0,1062678
2016-11-29,12600.0,12682.0,12053.0,12250.0,1560252
2016-11-30,12300.0,12545.0,12054.0,12470.0,2012770
2016-12-01,12500.0,12587.0,12313.0,12346.0,2588269
2016-12-02,12300.0,12346.0,12030.0,12150.0,3014217
2016-12-05,12150.0,12162.0,12013.0,12150.0,1710087
2016-12-06,12155.0,12210.0,11998.0,12000.0,1368860
2016-12-07,12001.0,12109.0,11947.0,12066.0,1199514
2016-12-08,12100.0,12385.0,12100.0,12168.0,846944
2016-12-09,12200.0,12866.0,12170.0,12850.0,1188010
2016-12-12,12900.0,13043.0,12640.0,12668.0,994092
2016-12-13,12818.0,12926.0,12510.0,12876.0,839590
